S;4;24;16777216;1;1530814944,5360;1530814948,2080;3,6719;1048576;78
S;4;24;16777216;1;1530814948,2290;1530814951,9020;3,6730;1048576;78
S;4;24;16777216;1;1530814951,9223;1530814955,5969;3,6746;1048576;78
S;4;24;16777216;1;1530814955,6175;1530814959,2836;3,6661;1048576;78
S;4;24;16777216;1;1530814959,3048;1530814963,0580;3,7532;1048576;78
S;4;24;16777216;1;1530814963,0778;1530814966,7068;3,6290;1048576;78
S;4;24;16777216;1;1530814966,7275;1530814970,3861;3,6587;1048576;78
S;4;24;16777216;1;1530814970,4063;1530814974,0690;3,6627;1048576;78
S;4;24;16777216;1;1530814874,1787;1530814877,8831;3,7044;1048576;78
S;4;24;16777216;1;1530814974,0912;1530814977,7434;3,6522;1048576;78
S;4;24;16777216;1;1530814877,9045;1530814881,5466;3,6421;1048576;78
S;4;24;16777216;1;1530814881,5672;1530814885,2489;3,6818;1048576;78
S;4;24;16777216;1;1530814885,2695;1530814888,9061;3,6366;1048576;78
S;4;24;16777216;1;1530814888,9273;1530814892,6008;3,6736;1048576;78
S;4;24;16777216;1;1530814892,6218;1530814896,2320;3,6103;1048576;78
S;4;24;16777216;1;1530814896,2523;1530814899,9992;3,7469;1048576;78
S;4;24;16777216;1;1530813389,9628;1530813393,9573;3,9945;128;79
S;4;24;16777216;1;1530813426,0377;1530813430,0124;3,9748;128;79
S;4;24;16777216;1;1530813430,0325;1530813434,0087;3,9762;128;79
S;4;24;16777216;1;1530813434,0287;1530813438,0613;4,0326;128;79
S;4;24;16777216;1;1530813438,0814;1530813442,0028;3,9214;128;79
S;4;24;16777216;1;1530813442,0232;1530813446,0968;4,0736;128;79
S;4;24;16777216;1;1530813446,1171;1530813450,1188;4,0018;128;79
S;4;24;16777216;1;1530813450,1403;1530813454,2486;4,1083;128;79
S;4;24;16777216;1;1530813454,2694;1530813458,3378;4,0684;128;79
S;4;24;16777216;1;1530813458,3576;1530813462,3564;3,9988;128;79
S;4;24;16777216;1;1530813462,3762;1530813466,5274;4,1511;128;79
S;4;24;16777216;1;1530813393,9774;1530813397,9511;3,9737;128;79
S;4;24;16777216;1;1530813466,5474;1530813470,4784;3,9310;128;79
S;4;24;16777216;1;1530813470,4980;1530813474,4555;3,9574;128;79
S;4;24;16777216;1;1530813474,4759;1530813478,5183;4,0423;128;79
S;4;24;16777216;1;1530813478,5390;1530813482,5890;4,0501;128;79
S;4;24;16777216;1;1530813482,6093;1530813486,6168;4,0075;128;79
S;4;24;16777216;1;1530813486,6365;1530813490,5430;3,9065;128;79
S;4;24;16777216;1;1530813490,5643;1530813494,5234;3,9591;128;79
S;4;24;16777216;1;1530813494,5438;1530813498,5739;4,0301;128;79
S;4;24;16777216;1;1530813498,5980;1530813502,5920;3,9940;128;79
S;4;24;16777216;1;1530813502,6127;1530813506,6150;4,0023;128;79
S;4;24;16777216;1;1530813397,9714;1530813401,9351;3,9637;128;79
S;4;24;16777216;1;1530813506,6364;1530813510,6014;3,9650;128;79
S;4;24;16777216;1;1530813401,9558;1530813405,9389;3,9831;128;79
S;4;24;16777216;1;1530813405,9586;1530813409,9715;4,0129;128;79
S;4;24;16777216;1;1530813409,9919;1530813413,9864;3,9945;128;79
S;4;24;16777216;1;1530813414,0065;1530813418,0391;4,0327;128;79
S;4;24;16777216;1;1530813418,0616;1530813422,0785;4,0169;128;79
S;4;24;16777216;1;1530813422,0988;1530813426,0179;3,9191;128;79
S;4;24;16777216;1;1530814530,8581;1530814534,5157;3,6575;131072;78
S;4;24;16777216;1;1530814564,1198;1530814567,7955;3,6757;131072;78
S;4;24;16777216;1;1530814567,8155;1530814571,5139;3,6984;131072;78
S;4;24;16777216;1;1530814571,5341;1530814575,2816;3,7475;131072;78
S;4;24;16777216;1;1530814575,3016;1530814578,9560;3,6544;131072;78
S;4;24;16777216;1;1530814578,9764;1530814582,6571;3,6808;131072;78
S;4;24;16777216;1;1530814582,6774;1530814586,3489;3,6715;131072;78
S;4;24;16777216;1;1530814586,3690;1530814590,0559;3,6869;131072;78
S;4;24;16777216;1;1530814590,0773;1530814593,7637;3,6864;131072;78
S;4;24;16777216;1;1530814593,7842;1530814597,4642;3,6799;131072;78
S;4;24;16777216;1;1530814597,4842;1530814601,1412;3,6570;131072;78
S;4;24;16777216;1;1530814534,5362;1530814538,1690;3,6328;131072;78
S;4;24;16777216;1;1530814601,1612;1530814604,8006;3,6394;131072;78
S;4;24;16777216;1;1530814604,8208;1530814608,5335;3,7127;131072;78
S;4;24;16777216;1;1530814608,5535;1530814612,3177;3,7642;131072;78
S;4;24;16777216;1;1530814612,3376;1530814616,0066;3,6690;131072;78
S;4;24;16777216;1;1530814616,0273;1530814619,8580;3,8307;131072;78
S;4;24;16777216;1;1530814619,8819;1530814623,6161;3,7341;131072;78
S;4;24;16777216;1;1530814623,6363;1530814627,3132;3,6769;131072;78
S;4;24;16777216;1;1530814627,3331;1530814631,0683;3,7352;131072;78
S;4;24;16777216;1;1530814631,0886;1530814634,7742;3,6856;131072;78
S;4;24;16777216;1;1530814634,7948;1530814638,5505;3,7557;131072;78
S;4;24;16777216;1;1530814538,1931;1530814541,9422;3,7491;131072;78
S;4;24;16777216;1;1530814638,5708;1530814642,2211;3,6504;131072;78
S;4;24;16777216;1;1530814541,9631;1530814545,6052;3,6420;131072;78
S;4;24;16777216;1;1530814545,6270;1530814549,3593;3,7323;131072;78
S;4;24;16777216;1;1530814549,3798;1530814553,0714;3,6916;131072;78
S;4;24;16777216;1;1530814553,0919;1530814556,7422;3,6503;131072;78
S;4;24;16777216;1;1530814556,7623;1530814560,4274;3,6651;131072;78
S;4;24;16777216;1;1530814560,4545;1530814564,0996;3,6451;131072;78
S;4;24;16777216;1;1530812922,2048;1530812927,2236;5,0189;16;80
S;4;24;16777216;1;1530812966,8289;1530812971,8264;4,9975;16;80
S;4;24;16777216;1;1530812971,8450;1530812977,2690;5,4240;16;80
S;4;24;16777216;1;1530812977,2913;1530812985,0657;7,7744;16;80
S;4;24;16777216;1;1530812985,0830;1530812990,8003;5,7173;16;80
S;4;24;16777216;1;1530812990,8182;1530812997,9271;7,1090;16;80
